buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
64000.0,64.0,1000.0,146.45104054326058,11.789770979244013,64000,64000.0,5211.189582824707
65000.0,65.0,1000.0,186.585603841772,11.782724949992222,65000,65000.0,5296.059595108032
66000.0,66.0,1000.0,142.70655013330668,11.783235080383722,66000,66000.0,5380.925933122635
67000.0,67.0,1000.0,156.47772512172236,11.777245630620206,67000,67000.0,5465.835430622101
68000.0,68.0,1000.0,210.26894277079532,11.777506918495993,68000,68000.0,5550.743044376373
69000.0,69.0,1000.0,109.61835802530325,11.759901293746882,69000,69000.0,5635.777772903442
70000.0,70.0,1000.0,86.07857347111272,11.771074097180765,70000,70000.0,5720.731788396835
71000.0,71.0,1000.0,172.44796079107365,10.122338881807144,71000,71000.0,5819.523186206818
72000.0,72.0,1000.0,168.92221040658256,11.79898452988715,72000,72000.0,5904.276243209839
73000.0,73.0,1000.0,202.22314266289646,11.794842035542972,73000,73000.0,5989.059066295624
74000.0,74.0,1000.0,177.0585120550984,11.789182941537668,74000,74000.0,6073.882587432861
75000.0,75.0,1000.0,158.3072529761602,11.776040139449318,75000,75000.0,6158.800777196884
76000.0,76.0,1000.0,164.9605016837874,11.755129751503526,76000,76000.0,6243.870021820068
77000.0,77.0,1000.0,88.27492247217205,11.756209109369669,77000,77000.0,6328.931456327438
78000.0,78.0,1000.0,175.2749376983315,11.76614356530692,78000,78000.0,6413.921071052551
79000.0,79.0,1000.0,190.73556822923194,11.76656108790373,79000,79000.0,6498.907670259476
80000.0,80.0,1000.0,275.7154754138661,11.761583180551094,80000,80000.0,6583.930238485336
81000.0,81.0,1000.0,102.26653075571677,10.115390758440896,81000,81000.0,6682.7894949913025
82000.0,82.0,1000.0,167.6849733622869,11.770771208474683,82000,82000.0,6767.745696544647
83000.0,83.0,1000.0,186.31285676398565,11.770850686759712,83000,83000.0,6852.701324462891
84000.0,84.0,1000.0,138.99004659090826,11.779920667338681,84000,84000.0,6937.591540336609
85000.0,85.0,1000.0,128.07002380099897,11.78171021612065,85000,85000.0,7022.468862771988
86000.0,86.0,1000.0,202.35227624137306,11.773768143699625,86000,86000.0,7107.403439044952
87000.0,87.0,1000.0,128.85295923572966,11.761077429528871,87000,87000.0,7192.429663658142
88000.0,88.0,1000.0,124.78856849816252,11.766236745305429,88000,88000.0,7277.418605327606
89000.0,89.0,1000.0,162.49081242831485,11.774588963844907,89000,89000.0,7362.347260713577
90000.0,90.0,1000.0,214.0819149446169,11.753663303536444,90000,90000.0,7447.427119016647
91000.0,91.0,1000.0,118.55208549923834,10.129460188363778,91000,91000.0,7546.149064064026
92000.0,92.0,1000.0,149.93742155804,11.793727251920908,92000,92000.0,7630.939900875092
93000.0,93.0,1000.0,151.23979302429714,11.790184546219594,93000,93000.0,7715.756216049194
94000.0,94.0,1000.0,210.09327798319475,11.79805759201849,94000,94000.0,7800.51593208313
95000.0,95.0,1000.0,125.57846306376112,11.797191588163486,95000,95000.0,7885.281870126724
96000.0,96.0,1000.0,132.29632476939332,11.795275860833629,96000,96000.0,7970.06157541275
97000.0,97.0,1000.0,133.030252717371,11.783274440147647,97000,97000.0,8054.927629470825
98000.0,98.0,1000.0,73.84321103425988,11.785043583785207,98000,98000.0,8139.780943870544
99000.0,99.0,1000.0,144.05637953528688,11.766473976426587,99000,99000.0,8224.768172740936
100000.0,100.0,1000.0,180.1921051552278,11.78612996577257,100000,100000.0,8309.613666296005
101000.0,101.0,1000.0,139.29169799717354,10.086188579106683,101000,101000.0,8408.759146213531
102000.0,102.0,1000.0,128.19081680802427,11.800693286341506,102000,102000.0,8493.499930858612
103000.0,103.0,1000.0,96.97982365517336,11.778771092494145,103000,103000.0,8578.398432016373
104000.0,104.0,1000.0,122.68825347913152,11.773939576383865,104000,104000.0,8663.331771612167
105000.0,105.0,1000.0,128.1914174269719,11.773951177272165,105000,105000.0,8748.26502752304
106000.0,106.0,1000.0,174.4551520551061,11.768850842608288,106000,106000.0,8833.235091686249
107000.0,107.0,1000.0,175.02387722347538,11.769663678287658,107000,107000.0,8918.19928741455
108000.0,108.0,1000.0,128.70606676452994,11.775057002206866,108000,108000.0,9003.124567270279
109000.0,109.0,1000.0,156.28191760979948,11.773961059528379,109000,109000.0,9088.057751893997
110000.0,110.0,1000.0,190.8077691595737,11.77216031706299,110000,110000.0,9173.003928661346
111000.0,111.0,1000.0,81.35842157327926,10.139072072467384,111000,111000.0,9271.632284402847
112000.0,112.0,1000.0,222.581647611895,11.802718481764217,112000,112000.0,9356.358529090881
113000.0,113.0,1000.0,173.72658089400747,11.798884391409887,113000,113000.0,9441.112305402756
114000.0,114.0,1000.0,291.4412976025378,11.780007713351722,114000,114000.0,9526.00189447403
115000.0,115.0,1000.0,123.58803539025622,11.800799697480262,115000,115000.0,9610.741914987564
116000.0,116.0,1000.0,143.45089870996097,11.780774045073228,116000,116000.0,9695.62598156929
117000.0,117.0,1000.0,103.7399314340415,11.785902472959743,117000,117000.0,9780.473112106323
118000.0,118.0,1000.0,107.33413489447871,11.783203632485456,118000,118000.0,9865.339676618576
119000.0,119.0,1000.0,105.64327326710702,11.79890500313519,119000,119000.0,9950.093304872513
120000.0,120.0,1000.0,141.25436472517376,11.774381516973452,120000,120000.0,10035.023456573486
121000.0,121.0,1000.0,109.62655121927482,10.1253017876839,121000,121000.0,10133.785946130753
122000.0,122.0,1000.0,112.09565854848579,11.794459649605477,122000,122000.0,10218.571518421173
123000.0,123.0,1000.0,184.2902300807006,11.791154930196727,123000,123000.0,10303.380853414536
124000.0,124.0,1000.0,156.52816081970477,11.787890359531943,124000,124000.0,10388.213675737381
125000.0,125.0,1000.0,165.18427826351282,11.798603269270211,125000,125000.0,10472.96947145462
126000.0,126.0,1000.0,153.23023265386888,11.789612208253088,126000,126000.0,10557.78990483284
127000.0,127.0,1000.0,107.23856481228178,11.789954046742212,127000,127000.0,10642.607878446579
128000.0,128.0,1000.0,144.838766672268,11.786723296689997,128000,128000.0,10727.449100255966
129000.0,129.0,1000.0,203.0897342758139,11.787618307992048,129000,129000.0,10812.283880472183
130000.0,130.0,1000.0,155.4617321350405,11.767277206991794,130000,130000.0,10897.265307664871
131000.0,131.0,1000.0,108.7274638691226,10.112496942752518,131000,131000.0,10996.15285372734
132000.0,132.0,1000.0,150.08276294460703,11.790505371421409,132000,132000.0,11080.966861248016
133000.0,133.0,1000.0,285.5162825305517,11.782221052987241,133000,133000.0,11165.84050321579
134000.0,134.0,1000.0,187.88725732688044,11.790945672775559,134000,134000.0,11250.651343345642
135000.0,135.0,1000.0,158.65246505219147,11.797567149499566,135000,135000.0,11335.41458272934
136000.0,136.0,1000.0,174.93267954832552,11.746394840698617,136000,136000.0,11420.547087669373
137000.0,137.0,1000.0,164.56364906512772,11.814596025269246,137000,137000.0,11505.188154697418
138000.0,138.0,1000.0,151.71379661017826,11.813802793160788,138000,138000.0,11589.834905147552
139000.0,139.0,1000.0,153.46502794835285,11.800441625824432,139000,139000.0,11674.577496528625
140000.0,140.0,1000.0,137.64248146783055,11.799056689061374,140000,140000.0,11759.330035209656
141000.0,141.0,1000.0,132.51537747151093,10.129406810012323,141000,141000.0,11858.052500009537
142000.0,142.0,1000.0,117.3008162993897,11.807025215810388,142000,142000.0,11942.747839450836
143000.0,143.0,1000.0,213.25481657958014,11.796270771019868,143000,143000.0,12027.520394325256
144000.0,144.0,1000.0,115.68789072858496,11.782862847343186,144000,144000.0,12112.389413118362
145000.0,145.0,1000.0,152.85499747905686,11.791864365805656,145000,145000.0,12197.19364619255
146000.0,146.0,1000.0,183.26361512587917,11.801692929471907,146000,146000.0,12281.927253007889
147000.0,147.0,1000.0,159.31017808015898,11.800624925252652,147000,147000.0,12366.668528795242
148000.0,148.0,1000.0,88.84282230771308,11.7924375855619,148000,148000.0,12451.468638896942
149000.0,149.0,1000.0,139.06099392026806,11.783798158583751,149000,149000.0,12536.330921411514
150000.0,150.0,1000.0,97.00263621694246,11.788591748561952,150000,150000.0,12621.15869641304
151000.0,151.0,1000.0,84.75414428546274,10.131918330144147,151000,151000.0,12719.856689929962
152000.0,152.0,1000.0,126.34834065995358,11.809737940270084,152000,152000.0,12804.532574415207
153000.0,153.0,1000.0,105.41918466735997,11.800425656699968,153000,153000.0,12889.275280952454
154000.0,154.0,1000.0,100.28044285338007,11.802449232541708,154000,154000.0,12974.003458023071
155000.0,155.0,1000.0,152.90317618307938,11.795922362515215,155000,155000.0,13058.77851653099
156000.0,156.0,1000.0,153.47380038994862,11.79616828993924,156000,156000.0,13143.551807641983
157000.0,157.0,1000.0,175.93470124706053,11.790536924595017,157000,157000.0,13228.365587949753
158000.0,158.0,1000.0,134.7865926688976,11.781742251753432,158000,158000.0,13313.24267911911
159000.0,159.0,1000.0,155.75816307239145,11.783717214228968,159000,159000.0,13398.105544805527
160000.0,160.0,1000.0,184.30105029284093,11.785290481732442,160000,160000.0,13482.95708155632
161000.0,161.0,1000.0,156.564865956557,10.127467615024724,161000,161000.0,13581.698449611664
162000.0,162.0,1000.0,150.71977600560646,11.806573210685459,162000,162000.0,13666.397031784058
163000.0,163.0,1000.0,161.77217624909477,11.797816464022679,163000,163000.0,13751.15847992897
164000.0,164.0,1000.0,226.36895347386036,11.79716656928803,164000,164000.0,13835.924597501755
165000.0,165.0,1000.0,156.33245641318632,11.791700764721554,165000,165000.0,13920.730006456375
166000.0,166.0,1000.0,165.27966129959142,11.782240315729918,166000,166000.0,14005.603509426117
167000.0,167.0,1000.0,187.51251896951985,11.781102234020173,167000,167000.0,14090.485211372375
168000.0,168.0,1000.0,220.8968924250659,11.781905179470355,168000,168000.0,14175.36112856865
169000.0,169.0,1000.0,140.3881049613935,11.774828383015535,169000,169000.0,14260.288056850433
170000.0,170.0,1000.0,146.68944672759957,11.77916314673594,170000,170000.0,14345.183732509613
171000.0,171.0,1000.0,96.25545020645815,10.135675516078669,171000,171000.0,14443.845139503479
172000.0,172.0,1000.0,115.42862219225209,11.807348653366034,172000,172000.0,14528.538158893585
173000.0,173.0,1000.0,204.24992770912442,11.794944858439312,173000,173000.0,14613.320243120193
